step,target,strong_1,strong_2,strong_3,medium_1,medium_2,medium_3,medium_4,weak_1,weak_2,weak_3,weak_4,noise_1,noise_2,noise_3,noise_4
228,0.1511503947,-1.5236275288,0.6065624142,0.3908918671,0.3357253953,0.2665723396,-0.9264781872,0.2107046284,0.7172423230,1.0144757163,1.0077051348,-2.8236522650,-1.5054754091,-0.9706335847,0.0073212178,0.1789569523
229,-1.9008689924,-1.8416221140,-0.6429522308,1.0449623829,-0.1475997781,-1.0266911141,-0.8793885823,0.7243504051,1.0160494204,0.9095447230,-2.1289522100,-1.2693643308,1.5688684120,-0.9898535273,-1.6390106583,0.4517024180
230,-0.9083640914,-0.0972850206,1.8701825368,1.4201545912,0.9976789600,-0.2501006736,0.0990295862,-0.1955972387,-1.5927287095,1.6026191489,0.1554516995,-1.3534497988,0.1775652739,0.5930961119,1.5568338581,-0.9348188315
231,-0.3187330903,0.0866089458,-0.6180340330,0.6212759455,0.0140055256,1.0567159956,1.1657060831,0.9906090956,-0.2421896009,0.6100121250,0.5333795970,-0.9680687338,0.9683137777,-0.9532308429,-1.4088203496,0.2170512378
232,0.0763804459,0.6915509059,-0.3818113679,-0.1319064907,-1.0709531492,2.7144489226,0.8854255067,-1.8013204664,-0.7297015605,1.0050024558,-1.0439631042,-1.2060076636,0.1503000587,-0.1792352554,0.5928445730,-1.8289923625
233,-0.2539387107,0.0815991139,-1.2005940631,0.8208512080,0.0630799882,-0.1879358739,-0.7528510135,-1.1727244778,0.7042059081,0.5610255198,-0.8157792700,-0.4087805075,-0.9482273973,-0.5744515861,0.8733507270,-1.4012472173
234,0.8008789214,1.2205464195,-1.4909161482,0.8346508442,0.8025773877,-0.1260163674,0.2590770156,-1.5839118290,0.8868898466,-0.8446968581,0.5092400443,-0.3515797478,-2.2939044215,0.7184606814,-1.4519937613,-1.6272318269
235,4.1967677051,2.1679233008,0.2478668284,1.0940324232,-1.1005273583,0.4691907251,1.2217388193,-0.0189144166,0.7159218454,1.8352877709,-0.3322689293,1.2468274946,-1.5698251184,0.5592785150,-0.7345572208,1.3464608867
236,2.8043942866,-0.0229765094,0.9439098847,0.5101605425,-0.4734475203,-2.4291113028,0.6488803467,2.2087976246,0.8051795056,0.1401290497,-0.2859051211,-1.5531764168,-1.8539200703,-0.2480421113,-2.3955557217,-0.2289044872
237,1.2293629747,0.3697346065,0.7699289041,-0.3397388556,0.2986013553,-0.6115626632,0.3146642171,-0.2015526431,0.8714806926,1.1823212797,-1.6075830338,0.3856573883,0.6893261450,1.2983178042,-1.0136142894,0.4076133975
238,0.1455062530,-0.3664987882,0.6136708231,0.8790806000,1.4425678309,-0.2921896729,0.8023720138,1.6616838563,1.8582054029,1.2218763678,-0.3058416479,-0.5057768155,-0.3989686326,1.0052116204,-0.4204053682,0.0203127848
239,1.3907349417,-1.2052570666,0.5143619751,-1.9855429673,1.0039503672,-1.3741992636,-1.3434933399,0.5900535067,-0.3721921539,1.7294017161,-1.2368060632,-1.9172816914,-0.2421012222,1.5538060276,0.8798986407,0.2304404530
240,-2.0468469009,0.4080116825,-0.9009276074,-0.3426007952,0.1114573822,0.2846259037,-0.6556492841,-0.2195400550,0.9133008343,0.3837282544,-0.3905328426,0.6048355177,-1.7114279162,0.6052064590,1.7339573838,1.4590648873
241,-0.2375333174,-0.0075065075,-1.4059786261,0.5951145775,1.4296433524,-1.1038570619,-0.3211190233,-0.2608631707,0.1709156560,1.7769079713,-2.3903764944,0.8854568629,-1.6747541586,1.3498210270,1.2392099147,-1.3887595034
242,1.7372013548,-1.8537162704,-0.5582294438,-1.9461071739,0.9020571784,0.5483236921,-2.0912328262,-0.3468653277,0.5355677952,0.1664087302,-1.3483855268,-0.2776354412,-0.6239351557,1.1943573003,1.2393423473,-1.7559615750
243,-1.4812498381,0.7817856185,-1.0011344623,-0.4359772649,-0.0300561334,0.5381958684,-1.2795696313,-0.4943864939,0.2375764656,1.3543349445,-1.1070625876,-1.2651262816,0.0206842070,-0.1280259688,-0.5815871423,-0.5131978995
244,-0.1478654597,0.2598225231,-0.0034985280,-0.8201110876,-0.2377774352,-0.4517831522,-0.0432294280,0.9902206962,-0.3982265714,-0.1684123081,-0.7322874513,-1.0301646326,-0.7167942238,-0.0667582627,1.1736597555,0.4395220923
245,-0.7499742247,0.1539174959,1.9806648418,-2.1718202260,-0.8311132034,-1.6378200473,1.0413052211,1.1595291600,-0.4245788948,-0.2949358708,1.1821580875,0.8795913337,-0.5304871870,1.0728877480,0.6284774408,1.4777589622
246,-2.1565229734,-0.9465873507,1.1971428235,0.7774352445,-1.6686328843,-2.0500043852,-0.1565034026,-1.4488766547,-1.2095301111,-0.9208256468,1.3225631792,0.8745936060,-0.3100647284,0.6534664738,-0.3576171853,0.4545859267
247,-0.9226092155,0.9898903260,0.0571392495,0.6214183267,-0.7119004579,-0.9752435095,-0.2487838863,-1.5231918773,-1.1114269793,1.5000538247,-0.6932198886,0.9476023677,-0.7267520825,-0.6519479374,0.2521619215,0.1555800841
248,0.4297691171,-0.8681642979,-0.3805538112,1.2689121753,0.5249850652,0.1593498423,-0.1728724541,1.8583116039,0.5791921684,0.0041122359,-1.1315968715,1.0825350025,0.6253850600,1.1458548707,1.1607704178,0.1131716953
249,-0.2708932049,0.8805093768,-0.6607841351,1.2153481876,-0.5987342791,0.3173213797,1.2291751093,0.0812322836,-1.2090975727,0.6601896850,0.6211529073,0.5124158615,0.3148160663,-0.1024391039,-0.0866105421,-0.7684911607
250,1.2987663828,2.2385812176,-1.7774859552,0.2813839022,0.3312049456,-0.4000496578,1.3077915998,-0.7242248330,0.3310385057,-0.4575298595,0.5965774858,-2.7146745793,0.0929185834,0.2112545443,0.8978125238,-0.2382264269
251,4.8664730231,-0.5952678290,-0.8455990027,0.5636686131,0.2754020281,-0.4415923625,0.4006504423,-0.5294387348,0.8453326776,1.1403427852,0.4047311124,-0.6140131641,1.0797116523,1.7228361095,0.0146516002,0.2102345426
252,2.3857656013,-0.2890575598,0.6972284731,2.0075042213,-0.1037719417,-0.4275862103,2.4812791911,1.4540960918,0.9468366314,-0.6055384843,-0.8339971514,-0.9859639485,1.4148380920,0.0035684447,-0.0626968796,0.0045889610
253,1.7616414517,-0.0950034488,-0.4637062414,-1.0063226157,0.6406450838,-0.1362804834,-0.2813772376,1.3239771429,1.1660742113,-0.1809951639,-0.8458156288,-0.9650004056,1.7938174324,0.0490014879,-0.8545226639,0.1904083447
254,0.4209972155,0.2586253952,-1.3566674930,1.2889214536,-1.6163504260,-1.0953302349,-1.8973844605,1.6294612273,0.4742880070,-0.4532627017,-0.0049638414,-3.2238426064,1.0545033073,-0.9767356666,1.3250632281,-1.3415362050
255,0.3380956939,0.1061084257,0.9912454937,2.1702473972,-0.5977173691,-0.0546147638,-0.7447276404,0.6374432437,0.8137874293,1.8229607947,1.8091456042,1.0118017226,-2.3762213130,-1.1424878823,-0.2959787607,-2.0349830899
256,0.0338633114,0.6674509326,-0.0801158879,-0.5358843347,1.4385440405,-1.0320526839,0.2143642537,-0.2851383950,-0.3817483242,-2.4254128984,0.5462059607,0.9063727781,-1.6110045597,-0.2925072080,-0.5454709770,-0.1939276696
257,2.1961018076,0.9306897285,-0.5005447875,1.9606719753,-0.7120450426,-0.9225982622,0.4395571233,0.2588235755,0.2533786343,0.6586781021,1.0691593458,1.0833699442,1.3451467445,-1.1332810218,-0.3886960899,-2.2816379236
258,4.0250720035,0.2955472187,-0.4063971310,-0.5302968576,0.1049330418,-1.1638247590,0.1702817029,-0.9811466754,2.4538188181,-0.1328736188,-0.6391199333,-0.2379935124,0.0634717265,-1.0498747797,0.1071437732,-2.0948347958
259,2.8586851549,1.2510372113,0.0392382303,-1.3216909971,2.1213814485,-0.0870030125,-0.4354906978,0.4862890793,1.3772390861,0.4019008641,1.6521500954,-0.8484126782,0.0536467316,0.1078777258,0.0167301464,-0.8311339889
260,2.2472943376,0.1479748684,-0.5030099334,-2.0616438635,0.4972935938,-0.1754017731,-1.4957937296,-1.5230423618,-0.0240125460,-0.3423152759,0.8511289889,-0.4279491601,0.8274174993,1.1386851708,-0.6255614846,0.5136200308
261,1.1248628585,0.6517577041,0.7018552585,-0.9068671558,2.5429608901,1.1112755571,-1.7005094312,0.3281880104,0.5912906554,0.3275588501,-0.3365754810,1.3601315656,-1.1178385061,-1.2093640084,1.1813941748,-1.3658567122
262,-0.1608979268,-1.2126299244,-1.5594655594,-1.4698101003,-0.0237694615,-0.2308770034,-0.1240796753,0.0311557413,-0.4579042634,0.1187382736,0.1126199154,-1.8209282231,-0.9929776108,-0.6932891751,2.0568820398,-0.4854413308
263,-1.0439056657,-1.1366971782,0.6474646200,0.0499001017,1.0387019168,-0.3710590005,-0.1068302376,-2.1374371451,1.2058494862,-0.2241788429,0.9728612719,1.0092156685,-0.4467209951,1.0272587011,0.5725535225,-1.0115959878
264,-0.0069022974,-1.5630735337,0.8541073328,0.1729102649,0.7136553260,-1.9137857824,0.2301712763,-2.7459815419,0.4245530610,-0.7964566481,0.8746227015,-0.5590335247,0.2632618915,-0.2849785726,-1.1973665526,0.5459244913
265,1.1589937899,0.6459090699,-0.2720889235,0.9136806190,1.8193471674,0.0948946674,-0.1625028451,0.2514363413,0.4609139696,-0.5749473509,-0.5316143666,-1.1176735060,-0.5082075796,-0.9469929466,0.8693870914,0.5709118174
266,2.8292643875,1.2564958519,1.5754110591,0.1996797085,-2.3330028941,0.9814185520,1.1201817154,-0.8049382870,0.3422619059,-0.5524695719,-0.0496784206,-0.5080056065,1.4512420724,0.6158793400,0.1577053947,3.0429095096
267,-0.2568668387,1.4487907342,-0.2234358324,0.1550542985,-1.6724527456,-0.6786847814,-0.9189159011,-2.4017187129,-0.1688574724,0.4729806984,1.2007132279,-1.0186593797,0.6203400019,0.5197951863,-0.7020873487,0.7539440271
268,1.5815794637,-1.6004488541,-0.6988794164,1.2438785764,0.3332806744,-0.1203217610,-0.8294004221,-0.3239579779,-0.4730740443,-0.1416803044,2.4995731498,-0.8276867552,-0.0937096965,-0.1736141624,-1.9213430212,-1.6855234662
269,0.9388007607,0.0860745129,-0.7594399610,0.1042769540,-1.3226959195,-1.4744523262,-0.2276041871,-0.1664451670,-0.8268184604,-0.9829971496,2.0578286162,-0.7526125359,-1.7089216730,-0.5396035901,-2.0569440368,-1.0070962891
270,2.7628969196,1.9548669947,0.6384541166,0.3163913095,-1.1550466493,1.2584317456,-1.1046824063,1.2916621110,-0.8195051704,-0.4326323674,0.1253309758,1.7627861112,0.7674372229,-2.7045872136,0.4493534449,-0.5368181918
271,-0.2363382412,0.9820012472,0.4681642793,0.4394701374,-1.5297831894,0.2591799501,-2.1862138964,-0.1453307351,0.6734299328,0.1307573925,0.9331974395,1.3392139294,1.6221870572,1.0903621542,-1.6972273618,-1.4722840717
272,-1.5433203153,-1.4662215318,0.4898900777,-0.5938918431,-1.3383978658,0.3005263833,0.0821894142,0.2814945595,-0.1434482639,0.2993370365,-0.8592621105,-1.6792045648,1.8248903009,1.1998172027,-1.4011310683,0.5013686679
273,-3.1572119365,-0.0029770444,-0.3482105526,1.1788537678,-1.3326909706,-0.7614158367,-0.7680064369,0.0447552903,-1.7623369860,0.9389239427,0.8159767461,0.8591364542,-0.0517809421,0.7182483902,-0.2394136559,-0.7467399958
274,-0.9637975480,-2.2872455747,-0.5390363840,1.0240160184,-2.0582656742,-0.4558947617,0.3209159403,0.7718257204,-0.6899201974,1.1129116034,0.5834931620,0.7412855714,-0.4419663616,0.1456794046,-0.8324919896,0.6550767012
275,-2.3315147053,-1.9220517252,-0.2759105175,-1.5796638481,0.5629869024,1.8377012635,0.5699186117,-0.0154014346,1.3361218961,-0.0919015631,-0.7217192573,1.9463835563,1.9649136120,-1.7654281303,0.6718499947,0.5978853548
276,-2.5917162893,-1.7116713514,-1.2030117342,-1.1076201736,1.0151055588,0.0753069255,-0.3792918932,0.6872624818,1.6449664857,0.0742186820,0.1891356493,-0.3909541480,-0.4837438759,0.0524659505,-0.2873798340,-0.0456841436
277,-1.1504166623,-1.1904223228,-0.0078233347,-0.6637958349,-0.4633915611,1.4339501361,0.0013073800,-1.0014202464,-0.7477290475,1.1271666654,-1.9035903324,-0.4091187763,0.9756259743,-0.1917212382,0.2146359565,-0.1356610954
278,-1.9186468309,-0.6191591244,0.6666136247,-1.0729318250,-0.2515880671,0.9285573575,-2.6172134064,-0.1153764684,-1.0005811043,-1.2264542534,-1.2060763686,-1.0279569968,0.7597325134,1.6076494461,0.8505178624,-0.0706006835
279,-3.5596299653,-1.4145803199,-1.8395150399,-1.4060101911,0.1029122653,1.1017566282,-1.8425251914,-1.0722946105,1.2062426702,-0.6516448226,0.3734214388,-1.2746535033,0.3096356795,-0.8929138895,0.3325310396,0.7666070819
280,-1.8981283490,-1.8607058332,-2.3380397462,0.1211346856,0.7769294054,2.6979591071,0.5120629949,0.0789696463,0.1637375201,-0.7918134586,-0.3245686975,1.4983416517,0.4912403400,0.8919000006,0.1861408644,-0.2882345780
281,-1.5756447014,2.2519826392,-0.7558430213,0.0483476201,-0.2189178719,0.6984263608,-0.7613104360,-1.7131912854,-0.6400455036,-0.3511535878,-1.5505213324,-0.0386424282,1.4145713115,-1.1402721154,0.5627961324,-0.3356159628
282,1.6877644316,-1.0879484733,-0.6018272012,0.4015856633,-1.8126854558,0.7910815465,0.9481708391,0.6985737981,0.0611825723,-0.9499078917,-0.6028936769,1.1445440512,1.0542206817,-0.2484257063,-1.7802245815,-0.7763955264
283,-1.2474356461,-1.0284439774,-0.3686525064,1.8371925197,0.0761748223,0.1652905354,-1.2907874144,1.5635474544,0.3283804811,-0.2267191949,-2.1512566416,-0.2657059962,-0.1040529357,0.9594748870,-1.1665842379,1.0339562851
284,-0.9231768890,-1.3555968247,-0.0433137386,1.1395291397,0.7373900884,0.9255830872,-0.9549469215,-1.8625645236,-0.2886438769,-0.8064115756,-0.4737797977,-1.1164298281,-2.0098406219,0.2798317753,-0.0681796967,-0.0447540561
285,-0.5623808273,-0.2072872317,-0.4232557357,0.7758513293,-0.4748886242,0.4937183683,-1.1213680910,-0.1981043928,-1.0547964489,-0.4661881665,-2.1670263793,-0.4090720831,-2.1729561059,-0.2026126053,0.5017551329,-1.5658756865
286,-0.7949225231,-1.6767949254,-1.9002439653,0.0511367805,-0.1325961367,-0.2720262656,-1.1831029834,1.6890517073,-0.2408945754,0.9990097424,-0.9998586277,0.5167425728,-1.9307838466,-0.9891021578,1.0674542467,-1.9818096577
287,-1.8172148046,-1.2026996264,-0.3896316077,-2.1406875993,-1.0785110269,2.6087798721,-1.2885521690,-0.4058554136,0.4723157172,-0.8558441761,0.4098152668,-0.7391420926,-0.0791059496,1.5913555050,-0.6285777696,0.0010792368
288,-3.5670019081,-1.1074084692,-1.9465810050,0.2628666892,-3.0357522092,-0.7955297833,-0.5321747929,-1.2895605758,0.6518950933,0.1826473214,-0.7017131044,0.1335150878,-1.0512173054,0.8174195280,-1.7706918660,-1.0663415427
289,-1.0293466039,-0.2880073773,0.7088996728,0.0457414885,-0.9798746159,1.0744324041,1.2171745176,-0.8419628108,0.6805779161,-0.2515279220,-0.7078516154,-0.0307960959,-1.5838547604,-0.4307616751,-0.7725811513,-0.1268617562
290,-0.9835604868,1.7062110883,0.2829066730,-0.1823867357,-0.0543222917,-0.3021979980,1.0197630409,-0.7128410859,-0.0812772777,0.8964996772,1.2564865124,-0.6228162292,-0.0128859539,-0.3779641288,-0.9287245929,-0.2400690224
291,0.9268977037,0.1370767379,-0.3927728831,0.3599739384,0.0291963284,-0.0871620749,1.7267181425,-1.7663669679,-0.1765260541,0.5750433240,0.3529729948,-1.5819474915,-1.2085135807,0.4699620680,2.2778361858,-0.7579551573
292,1.4033745311,-0.5915747593,-1.5765011585,1.0031082383,0.5969552568,-1.0511995316,1.8541533313,-0.6611720000,-1.1232323985,0.9798661167,1.0746806534,-1.8268636955,-0.3079403509,0.5926023670,-0.1935188042,-1.0277016095
293,2.0865850989,-1.4180685910,-2.4023583559,-0.9160183638,0.4179016730,-1.1923720513,0.5275200014,-0.4008890526,-1.0086687534,-0.9945842062,-0.7166367959,-0.4863903020,-1.5254128218,-1.1277882955,1.0359620331,-1.7222170490
294,2.2220545108,0.3885097735,-0.0436165969,-1.2775000570,0.3220884810,-2.3712061820,0.4210465635,-0.6154498148,-1.1570600807,-1.0465702826,-0.4657939766,0.5016065899,1.8095339447,0.4522256063,0.2222855886,-0.0382083130
295,1.0678027675,1.0640923336,-0.8526345182,-0.0383370529,1.1076572887,-1.5572271134,0.0759910840,1.3798323763,0.2244266962,-0.0694441292,1.3834180621,0.5211744600,1.0317871719,-1.3254379301,0.2773527453,0.6968512407
296,2.8108315058,-1.4098560320,-1.1497971099,-0.3603062412,0.4196002036,0.2633824827,-0.0362325398,0.5162736487,-0.0682617571,-0.4779820429,-0.1049223828,0.7514333053,3.4595804437,-0.3499706964,-0.7860388064,1.2232812880
297,-0.5462723524,-0.8748810596,0.1914627984,-0.8497129052,-0.3845021001,0.4867298287,-0.6144094606,-1.2776005091,0.3390217798,0.3761015660,0.1156454207,0.1663283955,1.6675816459,0.7278981902,0.7560556436,2.2828893752
298,-1.6230012015,1.8310549388,-0.2487333751,0.5345802491,-1.2211392483,-1.1688427586,-0.0080216405,-0.5286215450,0.0895128177,0.2432519486,-0.1096877316,-0.7645908212,-0.3730362373,-0.6764829007,-2.6027519459,0.0756549091
299,1.5858017045,-0.1834214905,0.4300800250,0.5231315636,-1.6844278012,0.8114468678,1.3273279349,0.0782167981,-0.6799268444,0.1910341190,-0.1027637520,0.6040926827,0.4113660953,-1.2207346411,-0.2975607924,-0.2907189415
300,-0.0634880697,-0.9753311116,-1.1134469747,-1.0539212208,0.0022933299,0.1232475751,-0.0563839306,-0.5485679273,0.0916776755,0.2100716688,0.1060136360,0.5955997963,0.3261977400,-1.7772727378,0.4741277768,-0.1476619080
301,-0.8874838638,-0.4559795014,-0.2671723242,-1.3252049457,-0.3785638556,-0.9970850001,2.5279493472,-2.2468400243,0.7717997891,1.7354867484,0.9643181490,-0.5668126261,-0.7537875734,-0.2549344482,-0.7713238644,-2.1419479898
302,1.0283399546,-0.4303566220,0.1349587620,-1.1613417712,-1.1536456384,-0.7839863236,1.1697467967,-1.0436904425,0.6127003645,-1.2584104405,-1.4142344404,0.7303563289,-0.0041729603,0.1164083656,-2.1736048793,-1.2813798113
303,0.6459640728,0.4209096492,0.7053790223,0.4596860434,-0.6784831735,1.2777104043,-0.4196971595,-0.1880122937,-0.1644931631,0.8395607292,0.5181455575,0.8229602567,-0.4674322726,0.2516346726,-1.7501435285,1.2613191341
304,-1.3911946273,-0.6309635586,-0.3264399750,0.0289568414,2.9615005045,0.9076892801,0.3846117262,2.2092265482,1.4925669505,0.1457974027,-1.4910099043,0.2485746822,0.3177407686,0.3280741249,0.1860429756,0.2128851276
305,0.4400624409,-1.0694657830,-1.0219929784,1.3951844131,0.4214541130,0.7326714473,0.9726961036,-0.2663985206,0.5434376019,-1.2002386479,0.6710261782,-0.8401451703,0.6124582457,-2.1348220314,-0.4643817553,0.0401717936
306,0.7227593773,0.0893244036,-0.0600506678,0.5048165692,1.6262485390,0.5190066511,0.0937686133,1.7375068175,1.3624491270,-1.0907914277,0.4257537515,-0.2003526014,-2.2178735193,-2.1822473671,0.3571179113,-1.3110215849
307,0.8965654646,-2.8904491388,-0.9748196562,-0.1921757614,1.9652672568,0.1828820863,0.1300062021,0.1094617313,-0.4099696678,-1.3737493545,-0.0798971743,0.5476976439,-1.7776544331,-1.3215332936,0.5220728762,1.2713601985
308,-0.1864159150,-0.6280073386,1.2807262430,0.2763457299,-0.6625371609,-0.8578691642,0.4968337885,-1.3893333889,-0.0583912001,-0.5028935040,0.6493430119,0.2589601114,0.9318298258,-1.0429070265,-0.3005800525,0.9693632162
309,0.0743599346,-0.1438349298,1.0001576268,1.1594718199,-1.7938992257,0.8319873570,-0.0835428466,-0.0079426902,1.0874800602,1.0527305212,-0.2714288098,1.7210751889,0.0598582794,0.6010411360,1.6236100194,-0.3433232850
310,-1.0903723335,0.0658915708,0.3466226591,-0.3427712710,0.2229333253,1.0974638074,-1.1223805073,-1.1590828683,0.7539480387,0.4059174046,0.1805582299,0.4725297502,-1.1950622590,-0.0421122763,1.0027220498,-1.1396110177
311,-1.1534115543,1.6180702326,-0.5209326542,-1.6948473894,-0.3969425381,0.4314308978,-0.9054086021,-1.0573172662,-0.3299086255,-0.3124970597,1.2915865707,-0.0064563665,1.1708471685,-0.8107501007,0.7765072119,-0.7527201364
312,-0.4276961713,-1.1805781860,0.1691021900,-1.0425345963,-0.5795993924,-0.5580322261,0.9131597904,0.8994346828,-0.2866047869,1.0831749896,0.8169945290,1.8389670087,-1.2988667558,1.8488765407,1.1473825232,1.5508196470
313,-2.3438083831,0.6229819961,0.0927349361,-0.7958409577,0.2918037693,-0.8681197160,1.2251192611,2.6384048719,-1.6002270733,-0.3342071064,0.7538524251,-0.8448154953,0.7773837575,0.4678418743,-0.1890840045,0.2451296332
314,-0.1105520891,0.0194567044,0.5130808388,-2.0047110248,-0.3480840263,-2.3802968632,0.6853253623,1.7630611427,-0.3231255675,-1.7358685613,0.6340430065,0.0419539728,0.3551367341,0.0446468526,1.8025032585,0.1323394723
315,-0.0145662788,-0.0554671739,0.0817847850,0.4722645172,-0.2825224234,2.6910062136,-0.2314331246,1.5567660539,0.2005806788,-0.8762400986,-0.6123082555,-0.6917217518,1.5453730141,0.1483231092,0.1035228635,0.4562845406
316,-2.2244790522,1.0907097806,0.0580660540,0.1666310199,-1.3253381173,-1.0790658495,0.2474126947,0.2474187350,0.7831639111,2.2883232815,0.2701685783,-0.1970152048,0.3608463895,0.5211702157,1.1757569350,-0.2934377376
317,-0.9685203664,0.5201770496,0.0488361136,-0.2198210909,-0.2076681189,-1.3783604021,0.8086713019,0.2528350493,0.2802715311,1.3214910546,-0.3863564903,0.6506987421,1.3323853088,1.1079430228,1.1022690989,-0.2849137859
318,-0.0561656434,-1.6546275950,-0.2808364857,-0.1552422670,-0.5423481540,-0.6361674803,0.2094631788,0.2053112231,0.5215844026,0.3313935533,-1.0251944716,0.7586616402,-0.4401861399,0.7684731952,-0.7595536392,-1.4496081367
319,-1.7718071484,-1.0714929629,-0.7507262769,-0.2708287348,1.3171580233,-0.2270947591,-1.0522581448,1.1077170596,2.1059785020,0.4156097979,0.8569687982,-0.8202485597,-0.7481748498,-1.1732510067,0.3778649573,-2.9672615968
320,-0.7658241027,0.6690340878,0.4774259282,-0.2185319347,0.3653229059,-0.9808675651,0.5740635883,0.3563825971,1.3232559622,-0.7995766531,-0.2949829863,0.3123905979,-0.0548030482,-0.1088353185,0.6239225121,-1.0523691902
321,0.7940531566,1.1961550601,-0.7751739815,0.6797097813,1.5239967618,0.0895738762,0.7899749185,-1.1392341390,1.4126532336,0.1702462993,-1.1236888794,1.2582645364,-0.7365862708,-0.8162850567,0.2182964256,0.6900978060
322,3.2482285495,-1.1511470421,0.8329290227,0.7191662550,0.1091992152,0.6090931358,0.4604299006,0.4074731622,0.8066239933,-1.1803770236,0.2830647454,-0.2983826778,0.2233421668,1.7560443614,2.9647942768,0.3007377383
323,-0.1215375429,0.2540236879,2.4818901723,0.7500554385,-1.5132191140,0.4180284075,-1.8583149693,1.2133515927,0.2147731546,0.4961117992,-0.1604108066,-1.1123382867,0.2892035027,0.6730551555,0.8593818575,0.4359616421
324,-3.3581795276,0.4151951832,1.0090468000,2.4819290003,0.1299291355,1.3992329484,-0.3184061170,-0.1528222085,1.2832557457,0.9876267766,-0.3568963979,0.5818365593,0.7080740363,-0.2642857035,1.8433580212,-1.3176070664
325,-0.8560203925,1.7670514048,0.6204384355,0.7880464122,0.5518020543,-0.8407126384,1.5563149256,-0.6405155584,1.7626756478,-1.4008752257,-0.7760882958,0.6793834454,0.4521760174,1.0805791699,-0.4822510560,0.3727398414
326,2.8621197230,-0.3454199649,0.7742766182,-0.4604816554,-0.4779831894,-0.8417220218,0.7448181021,0.8063541312,0.3608493053,-0.5252385097,0.0928618458,0.8664466889,0.5199112964,-0.5341991645,-1.0870265722,1.8243467779
327,-0.2407307393,-2.1074188075,1.7052464488,1.3274315879,-0.6035824440,-0.0675974459,-0.6908081853,-1.0165854253,-0.1308456246,0.1924289053,0.7770167904,-1.5350915011,-0.5273920602,-0.3123204569,-0.3677734388,-0.2064466915
328,-1.8419472391,-0.4896103606,-0.2820743268,0.7972551156,-0.7915204928,0.1083100000,1.7539210776,-1.0951819590,-0.8816794770,0.5806922632,-1.7031495261,-0.2109019051,1.2076343347,0.0015082464,0.0348683997,-1.5139536432
329,-0.2797978389,-1.0083656424,-1.8130455173,0.8730985639,0.5014232647,-0.5417355126,0.7543591092,-0.8119858050,-0.2728341997,-1.5580485652,-0.1655091822,0.8633081337,-0.2178926286,0.0093854658,0.2563817907,0.0931605236
330,1.7112719150,0.1299214659,-0.0117146003,0.7715663216,-0.5334441451,-0.7814686688,0.2526213314,0.1661965302,-0.8420267894,0.2804108124,-0.6422335899,-0.1892224446,0.0296728645,0.2965691569,1.4040735722,-0.3811594172
331,1.4950229937,-2.5509028345,0.2390462584,-1.3187010074,0.6856958830,0.1571298593,0.6344514368,0.9168607154,0.2921392637,1.2296372749,1.5549741139,-0.3119813581,1.1171364348,-0.8301935301,-0.6638495462,-0.8164419411
332,-2.2929485111,-1.3646830817,0.6351933656,-2.2369669690,0.7476948654,-0.4576698879,0.8224737840,1.3877593988,2.0673767991,0.0251011228,0.9138953156,-0.1332074162,0.2627059505,-0.0226942749,-1.5339452193,-0.2812643165
333,-2.6380314262,-0.7467144320,0.1634278659,-0.6532014130,0.6226782871,1.0199311200,0.8427540510,0.5742371809,1.0808380462,-1.4415712682,-1.5692090250,0.1911924986,0.1866691169,0.1913765428,-0.6863455098,-0.2363704007
334,-1.1763488816,-0.6414820359,0.7835447902,1.8526415499,-1.4343275895,2.1086703583,-0.2891900248,0.8186890280,0.6427130946,-0.9050335344,-1.8183080835,-0.2619199248,-0.2891017865,-1.7068548166,-1.2041652322,0.1375108890
335,-2.3985923013,1.6324440735,-1.7251977246,0.9991821663,-1.6451749866,1.3163185606,-2.1443019819,-0.5223652197,-1.3673409960,1.9037723713,-1.8213547140,0.5199209352,-1.3744896288,0.2369852343,1.0721841910,2.6362457911
336,-0.7839330298,0.5968186596,-0.2518699333,0.5818896986,-1.1618331740,0.2084361416,-0.1481956970,-0.1625124106,-0.9313253176,-1.6155167172,0.9018605607,0.0783295498,-0.8865371826,0.2120712603,-0.3608892443,1.1968622423
337,-0.1328795997,1.6195422071,-0.6946633754,0.0943721267,-2.2492691835,-0.2670963546,-1.3914608801,0.5349178506,0.4273002687,-1.1480128188,0.0955071723,-1.2609779661,-0.7672134052,-0.0469325948,-0.0227059603,-0.3529269717
338,1.4283800335,2.2554715877,-0.3098210996,1.2433045115,0.0940515000,0.2101222600,-1.0179173640,0.5103600136,-0.7970430329,-1.5891775273,-0.6844801779,-0.3706683855,0.3473388928,-0.5723476952,0.0341227065,0.8877278930
339,2.4118637951,-0.3772463967,1.4079269951,-0.4297222024,-1.2704208482,0.9573755066,-1.2691111259,0.0928745124,-1.0341872425,-0.0462653998,0.5860218003,0.0273650182,-0.9804004881,-0.0490853179,-0.4067240752,1.7176943253
340,-1.8200585337,1.0510336661,0.0792390367,-1.9920082415,-0.6206175722,-1.7321506501,-0.6933334283,-1.8408973326,0.1924569648,1.3936050864,1.2085334438,-0.8214664609,0.1061453466,-1.1012633298,-0.5469874568,0.4279776236
